,id,title,budget,revenue,release_date,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity,percentage_revenue,Won
0,113167,The Noose,,,1928.0,6.7,65.0,1.5822857142857143,15.597999999999995,2.26,0.7219999999999999,5.654,0.98,340.11,1.0
1,43197,The Last Command,,,1955.0,6.4,110.0,11.207714285714289,109.128,21.641,1.352142857142857,15.416999999999998,2.167,340.11,1.0
2,104212,A Ship Comes In,,,1928.0,5.5,70.0,1.531,11.317,4.116,1.0165714285714285,7.715999999999999,1.38,340.11,1.0
3,82474,7th Heaven,119.0,,1927.0,7.37,110.0,2.758571428571428,25.023,8.574,1.2840000000000005,20.293,2.268,340.11,1.0
4,42538,Sadie Thompson,1000000.0,7000000.0,1928.0,6.8,97.0,2.4422857142857146,18.896,6.75,1.7890000000000004,13.723000000000004,2.301,700.0,1.0
5,79760,The Dove,,,1927.0,7.0,90.0,1.7194285714285713,14.435999999999998,4.925,1.0527142857142855,9.169,1.4,340.11,1.0
6,171341,The Devil Dancer,,,1927.0,6.7,73.0,2.0178571428571432,20.926,3.309,1.100142857142857,9.501,1.528,340.11,0.0
7,328930,Sunrise,,,2014.0,6.4,85.0,1.4201666666666666,8.520999999999999,4.053,0.8417142857142855,7.691999999999998,1.38,340.11,1.0
8,102384,Two Arabian Knights,,,1927.0,6.1,92.0,2.9392857142857136,24.901000000000003,6.338,1.0045714285714284,10.031999999999998,1.564,340.11,1.0
9,22595,Speedy,,,1928.0,7.443,85.0,1.5854285714285716,26.62700000000001,2.359,0.8955714285714284,6.869,2.359,340.11,1.0
10,183587,Sorrell and Son,,,1927.0,5.0,100.0,1.874142857142857,18.481,3.85,1.0758571428571426,9.331,1.571,340.11,1.0
11,3061,The Crowd,,,1928.0,7.635,98.0,1.694142857142857,22.083,2.551,2.3362857142857147,17.554,4.546,340.11,1.0
12,28966,Wings,2000000.0,3600000.0,1927.0,7.215,141.0,4.132571428571429,39.806,11.077,1.8035714285714288,15.625,4.233,180.0,1.0
13,25876,The Racket,,,1951.0,6.207,88.0,6.823857142857143,137.678,14.597,4.449142857142857,52.456,11.175,340.11,1.0
14,939,The Jazz Singer,422000.0,2600000.0,1927.0,6.266,89.0,3.859428571428571,45.723,7.001,1.0165714285714282,7.116,1.96,616.11,1.0
15,171354,Glorious Betsy,,,1928.0,5.7,80.0,1.717,14.168,2.898,0.9977142857142854,6.983999999999998,1.382,340.11,1.0
16,277,Underworld,22000000.0,95708457.0,2003.0,6.8,122.0,20.109571428571428,197.054,36.937,3.0905714285714283,135.81799999999998,3.648,435.04,1.0
17,218413,The Private Life of Helen of Troy,,,1927.0,6.7,87.0,1.3254285714285712,10.486,1.61,1.079,2.158,1.178,340.11,1.0
18,27456,Thunderbolt,,,1929.0,5.5,85.0,2.0515714285714286,22.116,3.501,1.622,11.954,5.122,340.11,1.0
19,83989,In Old Arizona,,,1928.0,5.25,95.0,1.8284285714285715,21.987,3.044,1.0085,6.050999999999999,1.473,340.11,1.0
20,6059,Alibi,,,1931.0,10.0,75.0,1.0978571428571429,10.685,1.694,1.2859999999999998,9.602,5.162,340.11,1.0
21,113207,The Valiant,,,1929.0,5.8,66.0,1.8744285714285716,26.686,3.917,0.9605714285714284,10.324,1.96,340.11,1.0
22,39075,Madame X,,,1929.0,6.0,95.0,2.2818571428571426,34.808,3.188,1.8931428571428568,13.252000000000002,6.75,340.11,1.0
23,85634,The Barker,,,1928.0,6.7,80.0,1.4858571428571428,11.601,4.28,0.9825714285714284,8.677999999999999,1.4,340.11,1.0
24,17801,The Letter,,,1940.0,7.366,95.0,4.6417142857142855,74.188,11.723,2.0505714285714287,26.635,2.826,340.11,1.0
25,85507,Coquette,,,1929.0,5.524,76.0,2.132,15.524,7.216,1.951857142857143,18.197000000000003,7.216,340.11,1.0
26,45881,The Bridge of San Luis Rey,,,2004.0,5.2,120.0,23.638714285714283,192.156,50.058,1.638285714285714,16.473,3.868,340.11,1.0
27,173580,Dynamite,,,1929.0,6.0,129.0,2.348714285714286,24.528,5.594,2.1870000000000003,18.129,5.355,340.11,1.0
28,28391,Street Angel,,,1928.0,7.1,102.0,2.3201428571428573,19.241,7.247,0.9274285714285712,8.892,1.778,340.11,1.0
29,42614,Our Dancing Daughters,178000.0,1099000.0,1928.0,6.688,84.0,2.781,23.987,8.08,1.3945714285714286,12.459,1.691,617.42,1.0
30,53161,White Shadows in the South Seas,,,1928.0,6.625,88.0,1.0884999999999998,6.530999999999999,2.204,1.0027142857142854,8.219000000000001,1.599,340.11,1.0
31,104214,The Divine Lady,,,1929.0,5.615,99.0,4.605428571428571,42.82900000000001,9.789,0.8500000000000001,3.4000000000000004,1.22,340.11,1.0
32,116269,Drag,,,1929.0,6.7,85.0,1.2435714285714283,9.305,2.188,0.9945,3.978,1.19,340.11,0.0
33,65203,The Broadway Melody,379000.0,4358000.0,1929.0,5.302,101.0,2.048,34.5,3.674,1.9631428571428573,19.942,2.913,1149.87,1.0
34,173570,The Cop,,,1928.0,6.7,77.0,1.7418571428571423,12.193,3.125,1.780333333333333,5.341,3.444,340.11,0.0
35,53857,The Last of Mrs. Cheyney,,,1937.0,6.577,98.0,5.994999999999999,64.515,10.448,1.7774285714285714,20.014,2.913,340.11,1.0
36,2024,The Patriot,110000000.0,215294342.0,2000.0,7.159,165.0,23.916571428571427,340.8230000000001,36.536,7.51,445.375,11.58,195.72,1.0
37,42615,A Woman of Affairs,383000.0,,1928.0,6.9,91.0,3.990285714285714,35.519000000000005,10.726,1.409142857142857,14.180999999999996,1.638,340.11,0.0
38,84274,Disraeli,,,1929.0,5.833,90.0,2.8558571428571424,24.36,9.789,0.8483333333333332,5.09,1.164,340.11,1.0
39,113430,The Green Goddess,,,1930.0,4.7,73.0,1.838428571428571,14.069,3.85,0.8525714285714284,6.568,1.96,340.11,1.0
40,111754,The Big Pond,,,1930.0,5.9,72.0,2.253285714285714,16.373,5.289,1.1165714285714283,11.416,1.932,340.11,1.0
41,81829,Bulldog Drummond,550000.0,,1929.0,6.313,90.0,3.105714285714285,27.018999999999995,9.337,1.4492857142857145,16.621000000000002,2.285,340.11,1.0
42,114063,The Rogue Song,,,1930.0,5.0,104.0,3.030714285714285,24.552,8.547,2.1904285714285714,18.963000000000005,6.5,340.11,1.0
43,104215,The Devil's Holiday,,,1930.0,6.4,80.0,2.244428571428572,22.537000000000003,4.236,1.633857142857143,16.017,1.96,340.11,1.0
44,104216,Sarah and Son,,,1930.0,5.0,86.0,2.1915714285714287,19.387,3.112,0.7142857142857142,7.399999999999999,1.176,340.11,1.0
45,42812,Anna Christie,,,1930.0,6.329,89.0,3.013142857142857,22.614,10.418,1.361142857142857,11.328,2.074,340.11,1.0
46,80708,The Divorcee,340691.0,,1930.0,6.4,84.0,3.135,26.237,14.334,1.515,14.843999999999998,2.074,340.11,1.0
47,99767,Their Own Desire,,,1929.0,4.7,65.0,3.366285714285714,26.422,10.448,1.4952857142857143,11.666999999999998,2.913,340.11,1.0
48,53796,The Trespasser,,,1929.0,6.8,90.0,2.338714285714286,29.886,3.93,1.491857142857143,15.862999999999996,2.285,340.11,1.0
49,108213,King of Jazz,2000000.0,,1930.0,6.114,98.0,3.895428571428571,47.518,10.152,1.109714285714286,22.68200000000001,1.4,340.11,1.0
50,51759,The Love Parade,,,1930.0,6.481,107.0,3.5575714285714293,31.639,5.729,1.4964285714285714,12.874999999999998,2.181,340.11,1.0
51,134914,Sally,,,1930.0,7.2,103.0,1.4045714285714286,14.890999999999998,2.68,0.917285714285714,7.021,1.55,340.11,1.0
52,173668,The Vagabond King,1200000.0,,1930.0,6.0,104.0,2.241285714285714,26.489,5.036,1.317,12.818999999999996,2.072,340.11,1.0
53,22301,Hell's Angels,3950000.0,8000000.0,1930.0,6.5,131.0,2.626142857142857,30.75100000000001,7.098,2.0200000000000005,22.894000000000005,3.35,202.53,1.0
54,101383,With Byrd at the South Pole,,,1930.0,6.4,82.0,0.6,1.2,0.6,0.9371428571428568,7.16,1.4,340.11,1.0
55,143,All Quiet on the Western Front,1448864.0,3270000.0,1930.0,7.8,133.0,3.2465714285714284,59.676,6.556,1.6268571428571426,17.608,4.154,225.69,1.0
56,72856,Hallelujah,,,1929.0,6.5,100.0,1.5747142857142855,14.023,5.126,2.075571428571428,18.503,4.018,340.11,1.0
57,47250,The Big House,,,1930.0,6.667,87.0,4.276714285714286,46.536,14.334,1.4324285714285714,15.489,2.074,340.11,1.0
58,173715,The Case of Sergeant Grischa,,,1930.0,6.7,91.0,1.214,11.515,1.539,0.657,2.628,0.828,340.11,1.0
59,104439,Raffles,,,1930.0,6.0,72.0,2.380714285714286,18.701,3.654,1.4188571428571426,12.384,2.285,340.11,1.0
60,42061,Street of Chance,,,1942.0,5.2,74.0,4.9957142857142856,43.06999999999999,14.53,1.3231428571428572,11.89,2.129,340.11,1.0
61,50600,A Free Soul,,,1931.0,6.7,93.0,5.341714285714287,52.94100000000001,12.435,1.3395714285714284,13.594,2.074,340.11,1.0
62,104209,The Royal Family of Broadway,,,1930.0,5.7,82.0,1.9917142857142864,18.868,3.223,1.3745714285714286,11.451999999999998,2.371,340.11,1.0
63,987,The Front Page,4000000.0,,1974.0,7.318,105.0,12.826714285714283,139.368,30.285,4.494000000000001,37.46600000000001,9.11,340.11,1.0
64,42641,Morocco,,,1930.0,6.429,92.0,4.397428571428571,38.592,13.323,2.4324285714285714,22.183000000000003,5.122,340.11,1.0
65,85505,Min and Bill,,,1930.0,6.7,66.0,2.696285714285714,23.808,4.434,1.3438571428571429,12.459,2.913,340.11,1.0
66,16274,Holiday,,,1938.0,7.306,97.0,4.572285714285713,60.12899999999999,7.866,1.5681428571428573,14.357,2.371,340.11,1.0
67,42861,Cimarron,1433000.0,1383000.0,1931.0,5.6,123.0,2.6815714285714285,38.446,3.816,1.2957142857142858,15.34,1.96,96.51,1.0
68,90395,Just Imagine,,,1930.0,5.3,113.0,2.7935714285714286,21.366,6.688,1.0,15.04,1.4,340.11,1.0
69,4454,Svengali,,,1954.0,5.9,100.0,4.8707142857142856,61.754,8.467,1.5318571428571428,18.591,4.321,340.11,1.0
70,108224,Whoopee!,,,1930.0,7.0,93.0,4.460571428571428,45.15,9.353,1.1377142857142857,15.51,1.632,340.11,1.0
71,173746,The Right to Love,,,1930.0,6.7,79.0,2.2852857142857146,21.433000000000003,4.236,0.8138571428571427,5.696999999999999,1.165,340.11,1.0
72,977,Tabu,,,1931.0,7.205,86.0,0.826,4.13,1.4,2.149142857142857,23.542,2.333,340.11,1.0
73,84295,Skippy,,,1931.0,6.5,85.0,2.246,23.867000000000004,6.062,1.5184285714285717,14.829,2.309,340.11,1.0
74,84277,East Lynne,,,1931.0,5.9,102.0,1.7552857142857143,14.914999999999996,3.224,0.9402,4.701,1.301,340.11,1.0
75,84296,Trader Horn,1300000.0,4200000.0,1931.0,5.2,122.0,1.284285714285714,8.989999999999998,2.264,1.0331666666666663,6.198999999999999,1.599,323.08,1.0
76,42815,The Criminal Code,,,1930.0,6.278,97.0,3.2651428571428567,39.290000000000006,6.338,2.7192857142857143,26.205,5.707,340.11,1.0
77,27899,Little Caesar,,,1931.0,7.0,79.0,3.8655714285714287,50.794,9.688,1.5078571428571428,14.755,3.184,340.11,1.0
78,46688,The Dawn Patrol,,,1938.0,6.788,103.0,6.8571428571428585,74.75299999999999,16.769,1.531285714285714,20.801,1.827,340.11,1.0
79,26699,The Doorway to Hell,,,1930.0,6.2,78.0,2.873,40.593,4.58,1.5164285714285712,15.754,2.256,340.11,1.0
80,166010,Laughter,,,1930.0,4.9,85.0,2.1917142857142857,17.142,4.092,0.9592857142857142,10.314999999999998,1.62,340.11,1.0
81,17687,The Public Enemy,,,1931.0,7.275,83.0,4.345000000000001,60.26499999999999,6.132,1.5531428571428574,13.271999999999998,4.816,340.11,1.0
82,17966,Smart Money,,,1931.0,7.083,81.0,4.567285714285714,40.11800000000001,9.306,1.149142857142857,11.673,1.411,340.11,1.0
83,30547,The Champ,,30441738.0,1979.0,6.979,121.0,11.876857142857142,145.75200000000004,17.17,1.8260000000000003,29.654,3.629,340.11,1.0
84,95004,The Guardsman,,,1931.0,5.8,82.0,1.9705714285714289,15.965999999999998,2.992,1.72,16.412,2.913,340.11,1.0
85,3573,Emma,6000000.0,22231658.0,1996.0,6.734,121.0,22.495857142857144,209.905,38.785,3.9581428571428567,76.58299999999996,6.761,370.53,1.0
86,85504,The Sin of Madelon Claudet,,,1931.0,6.0,75.0,3.358714285714285,34.900000000000006,4.773,1.7448571428571429,14.614,2.913,340.11,1.0
87,31514,À Nous la Liberté,,,1931.0,7.041,95.0,1.3671428571428572,16.935,1.96,1.0584285714285715,11.609,1.4,340.11,1.0
88,84298,Arrowsmith,,,1931.0,6.667,108.0,4.130428571428572,67.81700000000001,7.258,2.326142857142857,23.779,3.807,340.11,1.0
89,87306,Transatlantic,,,1931.0,5.3,78.0,2.798142857142857,33.563,5.275,1.4424285714285714,12.497,2.26,340.11,1.0
90,875,Shanghai Express,,,1932.0,6.944,82.0,3.467285714285714,39.049,9.467,1.8832857142857145,14.383,5.122,340.11,1.0
91,84299,Bad Girl,100000.0,1100000.0,1931.0,5.8,90.0,2.6875714285714287,19.413,7.979,0.9554285714285712,9.688,2.268,1100.0,1.0
92,42669,Five Star Final,310000.0,822000.0,1931.0,6.7,89.0,3.9801428571428574,46.737,9.306,1.523285714285714,12.463,2.955,265.16,1.0
93,31313,Grandhotel,,,2006.0,3.5,97.0,1.7801428571428572,13.661,3.668,1.4,1.4,1.4,340.11,0.0
94,43145,One Hour with You,,,1932.0,6.9,80.0,3.230714285714285,31.431,5.289,1.7298571428571428,17.099,2.371,340.11,1.0
95,31409,The Smiling Lieutenant,,,1931.0,7.1,89.0,3.1189999999999998,30.506,5.289,1.7278571428571432,22.28700000000001,2.181,340.11,1.0
96,106112,Flowers and Trees,15887.0,,1932.0,6.718,8.0,4.7202,23.601,8.597,4.107285714285714,42.94800000000001,7.974,340.11,1.0
97,100315,It's Got Me Again!,,,1932.0,5.367,7.0,6.715999999999999,68.60050000000001,13.651499999999999,1.5021428571428572,11.163,2.717,340.11,0.0
98,134360,Mickey's Orphans,,,1931.0,5.806,7.0,4.401666666666666,13.205,7.974,2.959,23.518000000000004,7.693,340.11,1.0
99,173864,The Loud Mouth,,,1932.0,6.7,20.0,1.00525,4.021,1.62,1.4,1.4,1.4,340.11,1.0
100,44892,The Music Box,,,1932.0,7.616,29.0,3.234428571428571,24.229,7.85,1.6982857142857142,14.288,2.705,340.11,1.0
101,173861,Scratch-As-Catch-Can,,,1931.0,3.0,19.0,3.3778571428571427,25.445,10.152,0.836,4.18,1.4,340.11,1.0
102,233374,Stout Hearts and Willing Hands,,,1931.0,6.7,20.0,2.663428571428572,34.87,3.9,0.6859999999999999,1.372,0.772,340.11,1.0
103,173751,Screen Souvenirs,,,1932.0,6.0,10.0,6.715999999999999,68.60050000000001,13.651499999999999,1.8672142857142857,20.903,3.2140000000000004,340.11,1.0
104,173753,Swing High,,,1932.0,5.8,10.0,0.8436,4.218,1.4,0.98,0.98,0.98,340.11,1.0
105,173750,Wrestling Swordfish,,,1931.0,6.7,8.0,6.715999999999999,68.60050000000001,13.651499999999999,1.0375,2.075,1.38,340.11,1.0
106,173749,Lady and Gent,,,1932.0,5.8,84.0,4.510571428571429,33.374,21.272,0.6,2.4,0.6,340.11,1.0
107,91961,The Star Witness,,,1931.0,6.9,68.0,2.7521428571428577,35.719,4.816,1.6299999999999997,14.41,4.816,340.11,1.0
108,56724,What Price Hollywood?,411676.0,,1932.0,6.704,88.0,2.594714285714286,37.527,4.032,1.5712857142857144,20.916000000000004,2.371,340.11,1.0
109,104211,Berkeley Square,,,1933.0,5.222,84.0,2.732,29.318,4.738,1.0537142857142856,16.976,1.4,340.11,1.0
110,43122,The Private Life of Henry VIII,,,1933.0,6.436,90.0,5.023857142857142,60.98800000000001,7.492,1.392,16.274,1.714,340.11,1.0
111,29740,I Am a Fugitive from a Chain Gang,195845.0,,1932.0,7.886,92.0,2.555285714285714,63.23,4.066,1.6131428571428568,16.582,2.955,340.11,1.0
112,31777,Morning Glory,,,1933.0,6.3,74.0,4.014571428571428,35.711000000000006,12.77,1.7575714285714283,23.60100000000001,2.775,340.11,1.0
113,43130,Lady for a Day,,,1933.0,7.2,96.0,4.174142857142857,57.608,9.527,1.459,10.813,4.054,340.11,1.0
114,39192,Cavalcade,,,2005.0,4.5,90.0,6.577285714285713,54.858,15.702,1.38,1.38,1.38,340.11,1.0
115,54635,When Ladies Meet,,,1941.0,6.7,105.0,4.029,31.005,9.6,1.8445714285714283,16.8,2.913,340.11,1.0
116,22649,A Farewell to Arms,,,1932.0,6.282,89.0,4.009571428571428,36.365,13.323,1.6312857142857144,25.509000000000004,2.268,340.11,1.0
117,174116,Reunion in Vienna,,,1933.0,8.0,98.0,3.513285714285714,28.8,6.654,1.8867142857142856,17.579,2.913,340.11,1.0
118,50070,The Sign of the Cross,,,1932.0,6.3,124.0,5.671714285714286,61.959,12.77,2.855428571428572,30.870000000000005,5.355,340.11,1.0
119,3062,42nd Street,439000.0,2281000.0,1933.0,6.935,89.0,3.809714285714285,51.197,5.666,1.593,16.967000000000002,2.223,519.59,1.0
120,43595,She Done Him Wrong,200000.0,2200000.0,1933.0,5.892,66.0,3.8567142857142858,65.591,7.866,1.8548571428571432,21.96700000000001,3.744,1100.0,1.0
121,84303,Smilin' Through,,,1932.0,6.75,98.0,2.3124285714285717,23.646,3.76,1.6492857142857142,18.723,2.074,340.11,1.0
122,27686,State Fair,,,1945.0,6.745,100.0,5.662285714285715,54.916,10.237,1.8044285714285715,20.67,2.595,340.11,1.0
123,161836,Building a Building,,,1933.0,6.242,7.0,4.006666666666667,12.02,7.974,3.709857142857143,27.169000000000004,7.974,340.11,1.0
124,87951,The Merry Old Soul,,,1933.0,5.7,8.0,6.715999999999999,68.60050000000001,13.651499999999999,0.7354285714285714,6.348,0.98,340.11,1.0
125,119417,The Three Little Pigs,,,1998.0,5.8,50.0,0.6659999999999999,1.332,0.732,0.714,1.428,0.828,340.11,1.0
126,233641,Mister Mugg,,,1933.0,6.7,20.0,6.715999999999999,68.60050000000001,13.651499999999999,0.982,0.982,0.982,340.11,1.0
127,233642,A Preferred List,,,1933.0,6.7,20.0,6.715999999999999,68.60050000000001,13.651499999999999,0.652,0.652,0.652,340.11,1.0
128,233638,So This Is Harris!,,,1933.0,5.2,28.0,1.9676,9.838,3.41,0.7599999999999999,2.28,0.84,340.11,0.0
129,233644,Krakatoa,,,1933.0,6.7,23.0,1.38,1.38,1.38,0.6,1.7999999999999998,0.6,340.11,1.0
130,165509,Menu,,,1933.0,5.4,10.0,1.18225,4.729,1.534,1.182,4.728,1.4,340.11,1.0
131,202986,The Sea,,,2013.0,6.8,86.0,16.591,131.252,30.739,1.4130000000000005,8.478,1.96,340.11,1.0
132,31511,Gold Diggers of 1933,433000.0,3200000.0,1933.0,7.219,97.0,7.186428571428573,75.80199999999999,12.099,1.7182857142857142,23.635,2.955,739.03,1.0
133,9587,Little Women,18000000.0,50083616.0,1994.0,7.299,115.0,26.02542857142857,309.35400000000004,37.739,1.9038571428571431,56.67,3.51,278.24,1.0
134,13634,One Way Passage,350000.0,1108000.0,1932.0,7.3,68.0,2.899,36.151,5.61,1.321,14.215,1.661,316.57,1.0
135,95854,The Prizefighter and the Lady,,,1933.0,5.25,102.0,2.9458571428571427,22.709,6.918,0.9101428571428568,6.371,1.4,340.11,1.0
136,43132,Rasputin and the Empress,,,1932.0,5.714,121.0,3.5628571428571427,53.08099999999999,7.02,1.8331428571428567,17.059000000000005,3.075,340.11,1.0
137,3078,It Happened One Night,325000.0,4500000.0,1934.0,7.885,105.0,5.983,130.365,12.435,2.218,22.608,4.016,1384.62,1.0
138,112951,The Affairs of Cellini,,,1934.0,5.167,80.0,4.894285714285714,58.329,9.527,1.317857142857143,17.950000000000003,2.456,340.11,1.0
139,3529,The Thin Man,226408.0,1423000.0,1934.0,7.5,91.0,5.158,96.20799999999998,8.406,1.9161428571428567,26.294,2.473,628.51,1.0
140,43905,Of Human Bondage,,,1934.0,6.459,83.0,4.578571428571429,51.241,11.723,1.7668571428571431,20.423,2.464,340.11,1.0
141,43693,The Barretts of Wimpole Street,820000.0,1258000.0,1934.0,6.3,109.0,4.9631428571428575,44.39,8.406,1.677857142857143,16.656000000000006,2.074,153.41,1.0
142,43689,The Merry Widow,,,1934.0,7.068,99.0,4.410714285714287,79.974,11.38,1.469,15.813,1.935,340.11,1.0
143,34148,Imitation of Life,,,1959.0,7.491,125.0,9.506,144.078,11.819,2.2152857142857143,48.175,4.812,340.11,1.0
144,43604,Viva Villa!,,,1934.0,6.235,115.0,3.4285714285714284,40.161,4.633,1.4311428571428573,10.618,3.075,340.11,1.0
145,8095,Cleopatra,44000000.0,71000000.0,1963.0,7.088,248.0,10.554714285714285,175.71000000000004,16.695,2.1685714285714286,47.027,3.093,161.36,1.0
146,111310,Operator 13,,,1934.0,5.7,82.0,5.730857142857142,66.515,13.323,2.0377142857142863,23.576,4.546,340.11,1.0
147,72936,Eskimo,,,2003.0,10.0,105.0,6.715999999999999,68.60050000000001,13.651499999999999,1.8672142857142857,20.903,3.2140000000000004,340.11,1.0
148,46910,The Lost Patrol,,,1934.0,6.448,73.0,3.1977142857142864,28.051,6.461,2.454857142857143,22.65,4.689,340.11,1.0
149,84097,One Night of Love,733150.0,2500000.0,1934.0,5.8,84.0,2.912428571428572,46.944,4.819,1.2124285714285714,20.225000000000005,1.96,340.99,1.0
150,28293,Flying Down to Rio,,,1933.0,6.25,89.0,3.1342857142857143,51.377,5.284,1.670142857142857,21.73300000000001,2.775,340.11,1.0
151,28288,The Gay Divorcee,520000.0,,1934.0,6.939,107.0,3.093857142857143,34.959,5.158,2.124714285714286,64.35099999999998,4.38,340.11,1.0
152,111582,She Loves Me Not,,,1934.0,5.0,85.0,2.346857142857143,29.798,4.535,1.0832857142857144,8.183,2.54,340.11,1.0
153,84100,Flirtation Walk,,,1934.0,5.6,97.0,3.775,38.05,8.299,1.896,19.729,2.268,340.11,1.0
154,84099,Here Comes the Navy,,,1934.0,5.769,87.0,3.9701428571428576,37.319,9.61,1.4724285714285714,14.809,1.867,340.11,1.0
155,57035,The House of Rothschild,,,1934.0,6.1,88.0,4.793428571428571,40.912,11.888,1.703,13.121,3.438,340.11,1.0
156,84095,The White Parade,,,1934.0,6.0,80.0,3.6492857142857136,27.489,12.959,0.987,7.508999999999999,1.938,340.11,1.0
157,233662,Holiday Land,,,1934.0,5.0,8.0,1.22,1.22,1.22,0.6,2.4,0.6,340.11,1.0
158,180775,Jolly Little Elves,,,1934.0,5.6,9.0,1.4,1.4,1.4,0.7628571428571427,7.739999999999999,0.98,340.11,1.0
159,58159,The Tortoise and the Hare,32671.0,,1935.0,6.686,9.0,1.814857142857143,12.704,3.949,4.038571428571428,38.351,7.592,340.11,1.0
160,87677,La Cucaracha,,,1998.0,3.7,97.0,9.896,59.376000000000005,19.944,1.3893333333333333,4.168,1.946,340.11,1.0
161,607,Men in Black,90000000.0,589390539.0,1997.0,7.18,98.0,30.37828571428571,437.5630000000001,40.519,9.77942857142857,317.143,30.983,654.88,1.0
162,233654,"What, No Men?",,,1935.0,5.8,21.0,1.3376666666666666,4.013,1.96,0.6,0.6,0.6,340.11,0.0
163,233660,Bosom Friends,,,1934.0,6.7,10.0,0.6,0.6,0.6,0.6,1.2,0.6,340.11,1.0
164,233656,City of Wax,,,1934.0,6.0,9.0,1.4,1.4,1.4,1.4,2.8,1.4,340.11,1.0
165,178380,Strikes and Spares,,,1934.0,5.7,8.0,1.01175,4.047,1.62,1.344,2.688,1.96,340.11,1.0
166,64318,Hide-Out,,,1934.0,7.4,81.0,5.858571428571429,49.488,12.544,1.875,20.111,2.913,340.11,1.0
167,28564,Manhattan Melodrama,,,1934.0,6.9,93.0,6.959142857142858,122.71199999999996,13.363,1.9785714285714289,27.375000000000004,3.093,340.11,1.0
168,111623,The Richest Girl in the World,,,1934.0,5.1,71.0,3.727428571428572,34.296,7.98,1.2034285714285713,10.823999999999998,1.999,340.11,1.0
169,43896,The Informer,243000.0,950000.0,1935.0,6.8,91.0,2.986285714285714,52.186,4.672,2.9607142857142854,34.801,5.266,390.95,1.0
170,92667,Black Fury,,,1935.0,6.4,94.0,3.9872857142857145,39.187,9.527,2.438142857142857,18.867,6.342,340.11,1.0
171,107874,Escape Me Never,,,1947.0,5.8,104.0,8.105285714285715,64.694,16.769,1.6467142857142858,22.959,1.96,340.11,1.0
172,107876,Private Worlds,,,1935.0,5.0,84.0,5.545428571428571,57.056,9.789,1.2274285714285715,24.988,1.4,340.11,1.0
173,52863,Dangerous,,,1935.0,6.684,79.0,3.649857142857143,51.723,11.723,1.447142857142857,15.471,1.96,340.11,1.0
174,43886,Alice Adams,342000.0,770000.0,1935.0,6.738,99.0,4.134142857142857,34.533,7.427,1.965714285714286,18.992000000000004,4.907,225.15,1.0
175,43888,Becky Sharp,,,1935.0,5.8,84.0,4.916857142857142,75.97200000000001,7.037,1.327142857142857,12.062,1.791,340.11,1.0
176,120977,The Dark Angel,,,1935.0,6.4,106.0,2.8818571428571427,24.536,6.72,1.4345714285714288,12.08,2.456,340.11,1.0
177,3080,Top Hat,609000.0,3202000.0,1935.0,7.322,101.0,3.131,29.348,6.41,2.0508571428571427,33.739,4.38,525.78,1.0
178,131347,David Copperfield,,,1969.0,5.2,118.0,8.819857142857144,96.133,14.913,1.392,11.697,2.581,340.11,1.0
179,132654,Les Miserables,,,1952.0,5.3,105.0,10.521857142857142,88.87400000000001,26.868,1.7174285714285713,15.033,3.318,340.11,1.0
180,43898,The Lives of a Bengal Lancer,,,1935.0,6.773,109.0,4.397571428571429,46.958,13.323,1.5107142857142857,16.13,3.678,340.11,1.0
181,76499,Barbary Coast,,,1935.0,6.7,91.0,7.312285714285714,62.573,11.446,2.517142857142857,20.858000000000004,5.707,340.11,1.0
182,58905,The Crusades,,,1935.0,6.3,125.0,4.4841428571428565,55.558,11.888,1.631714285714286,11.422,5.355,340.11,1.0
183,10210,A Midsummer Night's Dream,11000000.0,16071990.0,1999.0,6.464,116.0,24.06142857142857,252.355,40.852,3.140714285714286,25.672000000000004,6.319,146.11,1.0
184,223361,Go Into Your Dance,,,1935.0,9.0,89.0,4.2255714285714285,67.84400000000001,7.258,1.1627142857142856,10.114,2.256,340.11,0.0
185,43890,Broadway Melody of 1936,,,1935.0,6.4,103.0,2.965428571428572,28.926,8.029,2.005428571428572,28.112000000000005,3.438,340.11,1.0
186,218404,King of Burlesque,,,1936.0,5.9,90.0,3.7961428571428577,33.694,12.099,1.2197142857142858,14.106,1.541,340.11,1.0
187,17604,She,,,1965.0,6.0,106.0,9.24757142857143,74.87399999999997,16.395,1.8435714285714289,29.62400000000001,4.214,340.11,1.0
188,16905,Captain Blood,1200000.0,,1935.0,7.298,119.0,6.398857142857144,86.09499999999996,15.897,1.7944285714285717,18.25,3.881,340.11,1.0
189,57412,Peter Ibbetson,,,1935.0,6.9,88.0,5.028571428571428,41.561,13.323,1.917714285714286,28.333,3.678,340.11,1.0
190,31798,Roberta,,,1935.0,7.054,106.0,4.868857142857143,65.80500000000002,11.619,1.923142857142857,28.3,3.877,340.11,1.0
191,43892,Gold Diggers of 1935,,,1935.0,6.514,95.0,4.390142857142857,47.382,9.61,1.0725714285714285,11.588,1.4,340.11,1.0
192,11085,Mutiny on the Bounty,19000000.0,13680000.0,1962.0,7.028,185.0,9.852,109.602,20.544,2.114,21.267,4.037,72.0,1.0
