,id,original_title,budget,revenue,release_date,popularity.1,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity,percentage_revenue,Won
2811,10805,Staying Alive,22000000.0,64892670.0,1983.0,16.313,5.7,93.0,20.00842857,221.909,49.932,18.577,151.07,39.067,294.97,False
2812,10806,In & Out,35000000.0,,1997.0,15.347,6.489,90.0,22.479,448.802,25.834,3.821142857,33.216,8.808,206.67,False
2813,10808,Dr. Dolittle 2,70000000.0,176104344.0,2001.0,18.271,5.3,87.0,30.26814286,569.987,50.23,4.826,105.878,11.777,251.58,False
2814,10822,Savage Grace,4600000.0,1432799.0,2007.0,13.39,5.724,97.0,15.16071429,129.646,32.754,1.303142857,31.539,1.715,31.15,False
2815,10823,Children of the Corn,800000.0,14568989.0,1984.0,22.97,5.692,92.0,6.363857143,56.522,16.604,5.931571429,51.134,15.258,1821.12,False
2816,10824,Candyman: Farewell to the Flesh,,13940383.0,1995.0,11.504,5.41,94.0,9.422714286,115.564,14.212,3.597428571,31.428,5.297,206.67,False
2817,10829,Tremors 3: Back to Perfection,6000000.0,,2001.0,17.756,5.782,100.0,5.378142857,54.093,7.898,1.758857143,43.751,2.154,206.67,False
2818,10830,Matilda,36000000.0,33459416.0,1996.0,46.802,7.144,98.0,16.59942857,215.215,38.183,13.767,101.902,38.183,92.94,False
2819,10833,Heartbreakers,35000000.0,57756408.0,2001.0,14.494,6.05,123.0,29.459,286.534,73.951,3.021142857,55.483,6.385,165.02,False
2820,10835,喋血雙雄,,2350174.0,1989.0,16.872,7.667,110.0,7.010142857,61.796,17.226,5.137857143,49.946,8.007,206.67,False
2821,10836,Dagon,4800000.0,,2001.0,13.064,6.248,95.0,2.335857143,20.411,3.389,1.933428571,15.334,3.502,206.67,False
2822,10837,DuckTales: The Movie - Treasure of the Lost Lamp,,18115724.0,1990.0,15.106,6.743,74.0,12.65485714,113.742,26.61,2.619428571,25.668,4.73,206.67,False
2823,10838,Dracula 3000,10000.0,,2004.0,10.134,2.63,87.0,11.344,80.861,29.75,1.738714286,30.008,2.192,206.67,False
2824,10839,Cross of Iron,6000000.0,201.0,1977.0,13.999,6.992,132.0,9.698142857,101.625,16.258,2.226571429,43.857,5.162,0.0,False
2825,10843,After Hours,4500000.0,10609321.0,1985.0,12.781,7.484,97.0,18.50228571,225.182,29.106,5.845428571,67.741,15.775,235.76,False
2826,10845,2001 Maniacs,3000000.0,,2005.0,11.447,5.314,87.0,10.80285714,101.185,19.784,3.907285714,35.535,12.73,206.67,False
2827,10846,La tigre e la neve,35000000.0,,2005.0,10.452,6.756,114.0,11.93028571,96.57,37.702,5.934285714,46.588,14.093,206.67,False
2828,10849,The Purple Rose of Cairo,15000000.0,10631333.0,1985.0,9.391,7.412,82.0,12.51857143,190.267,23.32,6.455857143,95.896,14.465,70.88,False
2829,10851,Revolver,27000000.0,7164778.0,2005.0,15.219,6.384,111.0,33.01057143,322.437,123.947,11.05728571,137.57,25.192,26.54,False
2830,10857,When the Wind Blows,,5274.0,1986.0,15.119,7.315,81.0,2.990714286,22.735,8.614,3.233285714,39.628,14.173,206.67,False
2831,10858,Nixon,44000000.0,13681765.0,1995.0,7.577,6.939,192.0,23.002,610.18,34.983,6.505142857,71.693,8.93,31.09,False
2832,10859,Stakeout,14500000.0,65700000.0,1987.0,11.785,6.45,116.0,20.02128571,188.108,43.138,2.765428571,34.052,4.185,453.1,False
2833,10860,Steel Magnolias,15000000.0,95904091.0,1989.0,19.275,7.207,119.0,18.13842857,221.771,25.07,1.699428571,21.558,2.618,639.36,False
2834,10861,Maximum Risk,25000000.0,51702483.0,1996.0,18.066,5.642,100.0,13.03442857,141.127,29.568,3.714428571,60.063,5.663,206.81,False
2835,10863,Eye of the Needle,,18000000.0,1981.0,13.486,6.61,108.0,15.97028571,167.315,33.922,2.409428571,40.667,4.059,206.67,False
2836,10865,Atlantis: The Lost Empire,120000000.0,186053725.0,2001.0,33.794,6.973,95.0,12.69128571,137.305,16.709,5.806714286,114.663,11.014,155.04,False
2837,10866,Joy Ride,23000000.0,36642838.0,2001.0,17.14,6.489,97.0,24.33914286,236.482,38.543,6.607714286,146.196,10.289,159.32,False
2838,10867,Malèna,,14493284.0,2000.0,46.321,7.415,109.0,10.727,122.075,53.721,3.475714286,32.754,4.582,206.67,False
2839,10869,Herbie Rides Again,,38229000.0,1974.0,18.221,6.1,88.0,8.130571429,169.971,10.382,2.990142857,25.105,6.48,206.67,False
2840,10872,The Ref,11000000.0,11439193.0,1994.0,12.094,6.506,97.0,15.45471429,161.914,30.879,5.789285714,79.424,6.847,103.99,False
2841,10873,Shadow of the Vampire,8000000.0,8279017.0,2000.0,9.264,6.67,92.0,16.73785714,137.463,39.175,13.58857143,121.319,85.61,103.49,False
2842,10874,Muppet Treasure Island,31000000.0,34327391.0,1996.0,10.035,6.6,100.0,10.25,133.516,22.472,7.200428571,55.623,13.842,110.73,False
2843,10875,The Fabulous Baker Boys,13000000.0,18428904.0,1989.0,10.416,6.6,114.0,17.88457143,171.739,28.369,3.263571429,43.338,10.209,141.76,False
2844,10876,Quills,13500000.0,7060876.0,2000.0,14.63,7.145,124.0,22.03542857,221.226,58.378,3.356571429,104.948,4.352,52.3,False
2845,10877,Exit Wounds,50000000.0,79958599.0,2001.0,14.086,5.681,101.0,16.59014286,203.865,19.615,3.518285714,77.959,6.16,159.92,False
2846,10878,Saving Silverman,22000000.0,19351569.0,2001.0,10.123,5.5,90.0,21.732,206.429,52.843,3.677714286,70.881,5.637,87.96,False
2847,10879,I Love Trouble,45000000.0,61947267.0,1994.0,7.354,5.495,123.0,15.16028571,313.912,17.905,4.687714286,50.886,5.256,137.66,False
2848,10881,Avalon,8000000.0,8826094.0,2001.0,9.335,6.6,107.0,1.583,16.729,3.576,1.705,13.735,3.221,110.33,False
2849,10882,Sleeping Beauty,6000000.0,51600000.0,1959.0,58.149,6.941,75.0,3.797857143,30.872,5.69,7.875428571,107.197,11.677,860.0,False
2850,10889,Gloria,,4059673.0,1980.0,10.82,6.846,123.0,8.106142857,107.632,12.112,4.541285714,50.137,9.575,206.67,False
2851,10890,Stripes,10000000.0,85300000.0,1981.0,16.153,6.534,106.0,20.65971429,252.527,46.211,4.034285714,32.814,9.332,853.0,False
2852,10891,Tremors 4: The Legend Begins,5000000.0,,2004.0,15.108,5.616,101.0,6.145714286,58.727,12.327,2.888428571,73.507,6.429,206.67,False
2853,10894,May,500000.0,264349.0,2003.0,9.345,6.471,93.0,10.55,102.247,18.545,2.900285714,42.161,8.519,52.87,False
2854,10897,The Little Rascals,,67308282.0,1994.0,27.664,6.8,82.0,17.31785714,263.357,25.001,3.133428571,29.341,4.983,206.67,False
2855,10900,Surveillance,3500000.0,1138322.0,2008.0,7.953,5.973,97.0,15.753,131.661,37.52,3.860428571,38.594,18.206,32.52,False
2856,10905,The Man with One Red Shoe,16000000.0,8645411.0,1985.0,9.058,5.757,90.0,24.34414286,257.181,99.618,3.245428571,64.551,6.22,54.03,False
2857,10906,Pet Sematary II,8000000.0,17092453.0,1992.0,24.338,5.3,100.0,18.00742857,152.206,45.734,10.163,133.266,25.605,213.66,False
2858,10907,The Adventures of Robin Hood,2033000.0,3981000.0,1938.0,12.565,7.458,102.0,6.062571429,69.939,11.667,2.108714286,27.649,3.723,195.82,False
2859,10908,Inferno,15000000.0,,1999.0,22.97,6.091,95.0,21.22771429,234.917,44.533,6.897714286,67.706,29.568,206.67,False
2860,10909,Kalifornia,9000000.0,2395231.0,1993.0,13.194,6.54,117.0,16.72328571,129.67,36.303,3.673857143,58.971,5.133,26.61,False
2861,10911,The Guns of Navarone,6000000.0,28900000.0,1961.0,17.773,7.335,158.0,11.77028571,153.1,20.373,2.669857143,49.857,5.641,481.67,False
2862,10922,The Human Stain,30000000.0,24900000.0,2003.0,11.623,6.0,106.0,25.62714286,305.051,34.983,3.151142857,43.564,6.118,83.0,False
2863,10923,Agent Cody Banks,28000000.0,58795814.0,2003.0,19.854,5.445,102.0,22.45971429,266.745,54.51,7.277571429,103.189,17.975,209.99,False
2864,10925,The Return of the Living Dead,4000000.0,14237880.0,1985.0,28.742,7.135,91.0,5.871428571,70.478,10.154,4.412428571,111.26,6.974,355.95,False
2865,10929,Willard,22000000.0,8564586.0,2003.0,17.185,6.069,100.0,11.42771429,86.429,19.823,3.311,78.479,4.377,38.93,False
2866,10934,Under the Tuscan Sun,18000000.0,58878723.0,2003.0,17.768,6.849,113.0,13.52314286,164.939,26.393,3.774285714,63.257,5.637,327.1,False
2867,10935,Heaven's Gate,44000000.0,3484331.0,1980.0,11.901,6.807,219.0,27.622,365.541,41.251,2.995142857,55.88,4.511,7.92,False
2868,10937,Barfly,3000000.0,3221568.0,1987.0,10.02,6.902,100.0,13.19285714,153.23,30.947,3.984428571,66.818,9.176,107.39,False
2869,10938,Beautiful Thing,,1500000.0,1996.0,6.142,7.258,92.0,5.238571429,52.141,8.091,1.747428571,40.232,2.614,206.67,False
2870,10944,In the Cut,12000000.0,23726793.0,2003.0,16.049,5.153,119.0,17.316,165.332,46.701,6.585,71.707,28.986,197.72,False
2871,10945,Jumpin' Jack Flash,18000000.0,29844101.0,1986.0,12.451,6.16,100.0,20.07328571,243.674,30.429,5.316857143,71.868,6.22,165.8,False
2872,10946,Earth,15000000.0,109000000.0,2007.0,11.067,7.6,90.0,8.813833333,52.883,20.283,1.175285714,13.627,1.4,726.67,False
2873,10947,High School Musical,4200000.0,,2006.0,25.466,6.571,98.0,13.177,181.845,26.153,2.116,29.226,5.452,206.67,False
2874,10948,The Fox and the Hound,12000000.0,29800000.0,1981.0,32.88,7.143,82.0,15.60571429,145.829,31.02,3.602714286,57.371,6.597,248.33,False
2875,10950,I Am Sam,22000000.0,92542418.0,2001.0,22.452,7.568,132.0,27.38585714,346.031,35.867,5.500714286,75.691,11.795,420.65,False
2876,10952,New Jack City,8500000.0,47624253.0,1991.0,11.367,6.599,97.0,13.76428571,169.291,20.402,5.440428571,126.064,10.703,560.29,False
2877,10955,Ripley's Game,30000000.0,,2002.0,9.084,6.359,110.0,15.06971429,121.519,39.103,3.533857143,36.402,5.949,206.67,False
2878,10956,Joe Dirt,17700000.0,30987695.0,2001.0,15.261,5.599,91.0,24.03814286,359.359,44.533,10.56357143,89.225,38.272,175.07,False
2879,10957,The Black Cauldron,25000000.0,21288692.0,1985.0,23.295,6.5,80.0,8.466,89.079,17.188,2.787714286,59.06,4.536,85.15,False
2880,10961,Behind the Mask: The Rise of Leslie Vernon,,69136.0,2006.0,11.697,6.515,92.0,7.501,64.592,13.915,1.785285714,73.362,3.649,206.67,False
2881,10970,Silent Movie,4400000.0,36145695.0,1976.0,8.449,6.506,87.0,18.28371429,278.384,24.127,7.188285714,55.887,18.11,821.49,False
2882,10971,A Night to Remember,1680000.0,,1958.0,15.923,7.6,123.0,8.890857143,134.241,15.869,2.1,27.95,4.508,206.67,False
2883,10972,Session 9,1500000.0,1612259.0,2001.0,10.157,6.1,100.0,9.418571429,71.221,15.24,4.417714286,71.46,7.154,107.48,False
2884,10973,Creature from the Black Lagoon,,1300000.0,1954.0,18.609,6.859,79.0,4.718714286,42.18,8.498,3.012,49.324,6.087,206.67,False
2885,10974,龍兄虎弟,15000000.0,,1986.0,25.231,7.031,98.0,14.42128571,111.451,54.157,18.58571429,134.918,54.157,206.67,False
2886,10982,Hoodwinked!,15000000.0,51053787.0,2005.0,22.736,6.218,82.0,24.25385714,260.693,43.901,1.792857143,16.77,2.825,340.36,False
2887,10984,Valentine,10000000.0,16300000.0,2001.0,14.296,5.468,96.0,18.09971429,194.611,27.758,3.291428571,45.188,6.336,163.0,False
2888,10985,The New Guy,13000000.0,31167388.0,2002.0,18.24,5.904,88.0,18.96314286,281.571,29.06,2.845142857,77.944,3.433,239.75,False
2889,10987,Halloween: The Curse of Michael Myers,5000000.0,15116634.0,1995.0,21.448,5.178,88.0,14.647,120.011,53.651,5.665428571,48.231,9.107,302.33,False
2890,10988,Diabolique,45000000.0,52400000.0,1996.0,9.324,5.457,107.0,18.38542857,161.105,34.224,3.457857143,42.697,4.751,116.44,False
2891,10990,Mulholland Falls,,11526099.0,1996.0,15.358,5.923,107.0,37.26271429,408.554,125.403,4.522,41.638,8.675,206.67,False
2892,10991,劇場版ポケットモンスター 結晶塔の帝王 エンテイ,16000000.0,68411275.0,2000.0,27.033,6.5,74.0,8.461285714,100.737,12.173,3.438428571,67.291,4.809,427.57,False
2893,10992,Cats & Dogs,60000000.0,93375151.0,2001.0,26.032,5.396,87.0,27.297,358.78,33.853,3.589428571,41.184,5.286,155.63,False
2894,10995,L'Amant,,5013090.0,1992.0,28.93,6.981,115.0,7.160571429,67.097,16.504,2.335285714,22.971,2.831,206.67,False
2895,10996,Stuart Little 2,120000000.0,169956806.0,2002.0,28.408,5.743,78.0,20.20428571,201.952,38.763,3.919428571,68.433,6.026,141.63,False
2896,10997,霸王别姬,,5750000.0,1993.0,13.762,7.875,171.0,6.383142857,55.793,12.539,2.796714286,29.151,6.26,206.67,False
2897,10998,Fatal Attraction,14000000.0,320145693.0,1987.0,23.498,6.836,119.0,13.14142857,163.724,20.084,4.434714286,76.379,8.638,2286.75,False
2898,10999,Commando,10000000.0,57500000.0,1985.0,31.115,6.641,90.0,19.04042857,244.115,23.308,7.556285714,314.921,9.903,575.0,False
2899,11000,The Birdcage,31000000.0,185260553.0,1996.0,16.482,7.025,117.0,20.533,239.697,35.868,4.315857143,50.177,9.061,597.61,False
2900,11001,Blue Streak,65000000.0,117758500.0,1999.0,36.806,6.464,93.0,19.623,276.462,38.172,3.939428571,78.869,5.637,181.17,False
2901,11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",,45858563.0,1984.0,13.472,6.356,143.0,16.46442857,215.204,25.748,2.644285714,36.134,3.953,206.67,False
2902,11003,The Wedding Singer,18000000.0,123306987.0,1998.0,16.903,6.784,100.0,22.55771429,271.451,38.272,4.832428571,97.693,11.183,685.04,False
2903,11004,Wonder Boys,35000000.0,,2000.0,12.63,6.825,111.0,26.39357143,263.39,42.394,3.073285714,41.286,4.57,206.67,False
2904,11005,Awakenings,,52096475.0,1990.0,19.571,7.759,120.0,26.38214286,305.689,57.826,5.420285714,96.573,13.895,206.67,False
2905,11006,Smokey and the Bandit,4300000.0,126737428.0,1977.0,14.01,6.959,96.0,12.63385714,114.583,24.127,6.796,72.618,12.064,2947.38,False
2906,11007,Cheaper by the Dozen,40000000.0,190212113.0,2003.0,19.175,6.276,98.0,25.48342857,386.433,45.201,5.127,60.176,17.534,475.53,False
2907,11008,Major Payne,,30112050.0,1995.0,19.03,6.338,95.0,9.258714286,124.239,16.162,4.505571429,33.905,12.896,206.67,False
2908,11009,Saturday Night Fever,3500000.0,237113184.0,1977.0,19.265,6.717,119.0,14.58157143,139.312,49.932,1.957142857,35.167,2.905,6774.66,False
2909,11011,Ri¢hie Ri¢h,40000000.0,38087756.0,1994.0,30.214,5.865,95.0,17.02557143,175.375,35.368,4.948571429,126.548,6.739,95.22,False
2910,11012,Damage,,7532911.0,1992.0,29.406,6.657,111.0,16.19171429,141.533,26.416,2.399,28.655,3.446,206.67,False
2911,11013,Secretary,4000000.0,9304609.0,2002.0,24.048,6.805,104.0,18.06328571,159.645,44.846,1.573857143,24.018,2.044,232.62,False
2912,11015,The Relic,60000000.0,33956608.0,1997.0,12.238,5.969,110.0,12.38214286,141.12,17.372,7.225571429,165.716,11.245,56.59,False
2913,11017,Billy Madison,10000000.0,26488734.0,1995.0,16.6,6.203,90.0,19.34914286,242.187,38.272,8.825714286,150.155,38.272,264.89,False
2914,11018,Year of the Dragon,24000000.0,18707466.0,1985.0,13.237,6.855,134.0,10.671,150.61,30.947,4.769571429,53.828,9.766,77.95,False
2915,11020,Picnic at Hanging Rock,,84744.0,1975.0,10.154,7.219,117.0,5.312428571,64.433,19.424,2.910714286,45.607,7.344,206.67,False
2916,11022,Narc,6500000.0,12633747.0,2002.0,13.543,6.714,105.0,14.94528571,159.401,30.079,11.965,109.128,38.346,194.37,False
2917,11023,Thirteen,2000000.0,,2003.0,27.373,6.578,100.0,15.79071429,157.634,25.185,19.72328571,177.111,76.23,206.67,False
2918,11024,Scooby-Doo 2: Monsters Unleashed,80000000.0,181466833.0,2004.0,27.271,6.032,93.0,23.79785714,313.914,40.779,13.13671429,265.17,27.329,226.83,False
2919,11025,New York Minute,30000000.0,21289826.0,2004.0,14.883,6.206,91.0,9.853428571,127.714,19.386,3.429,32.587,6.851,70.97,False
2920,11026,Exorcist: The Beginning,80000000.0,78000586.0,2004.0,19.267,5.398,114.0,14.41457143,124.649,26.534,4.629,119.834,6.959,97.5,False
2921,11027,The Postman Always Rings Twice,12000000.0,12376625.0,1981.0,14.5,6.548,122.0,13.15171429,150.98,27.183,3.537428571,55.745,5.895,103.14,False
2922,11030,Zelig,,11798616.0,1983.0,8.551,7.479,79.0,9.071142857,139.587,14.465,5.958428571,103.426,14.465,206.67,False
2923,11031,This Is Spinal Tap,2500000.0,4736202.0,1984.0,11.226,7.474,82.0,16.265,229.165,20.268,17.06085714,154.396,18.628,189.45,False
2924,11033,Dressed to Kill,6500000.0,31899000.0,1980.0,16.987,6.937,105.0,13.10771429,121.933,31.47,5.192142857,76.709,8.775,490.75,False
2925,11034,The Great Gatsby,6500000.0,26533200.0,1974.0,13.826,6.323,144.0,14.36757143,189.533,19.213,2.538571429,37.058,6.353,408.2,False
2926,11036,The Notebook,29000000.0,115603229.0,2004.0,57.461,7.877,123.0,21.81357143,254.973,56.367,6.259,100.868,11.384,398.63,False
2927,11037,Iron Eagle,18000000.0,24159872.0,1986.0,12.148,5.5,117.0,10.997,126.074,15.645,3.154857143,28.104,5.709,134.22,False
2928,11038,Tough Guys,10000000.0,21458229.0,1986.0,9.299,5.935,104.0,13.49957143,127.928,18.663,1.880571429,22.508,2.335,214.58,False
2929,11040,Little Big Man,15000000.0,31559552.0,1970.0,12.045,7.6,139.0,9.666857143,97.819,12.9,1.928428571,18.951,4.712,210.4,False
2930,11044,Arizona Dream,19000000.0,,1993.0,10.378,7.215,142.0,13.57314286,105.2,31.738,2.748571429,75.882,4.675,206.67,False
2931,11046,Where Eagles Dare,7700000.0,21000000.0,1968.0,21.761,7.559,155.0,13.377,153.348,49.241,2.333714286,31.076,3.842,272.73,False
2932,11049,Interstella 5555,4000000.0,,2003.0,14.107,7.854,66.0,1.165,5.825,2.277,4.684571429,104.995,5.613,206.67,False
2933,11050,Terms of Endearment,8000000.0,108423749.0,1983.0,12.675,7.09,132.0,16.77471429,171.215,36.655,4.726857143,77.292,5.567,1355.3,False
2934,11051,The Last Temptation of Christ,7000000.0,8373585.0,1988.0,25.305,7.211,164.0,20.41314286,226.423,41.251,6.956,91.735,15.775,119.62,False
2935,11052,Yu-Gi-Oh! The Movie,20000000.0,29170410.0,2004.0,20.103,6.1,90.0,1.978142857,16.581,2.563,1.294428571,11.555,1.69,145.85,False
2936,11056,Darkness,10600000.0,12241855.0,2002.0,8.943,5.669,102.0,9.239714286,74.837,18.72,2.465285714,72.012,4.582,115.49,False
2937,11058,Godsend,25000000.0,30120671.0,2004.0,11.164,4.865,102.0,22.09557143,198.231,57.826,7.004714286,96.637,18.534,120.48,False
2938,11059,House of the Dead,12000000.0,13818181.0,2003.0,7.818,3.18,90.0,12.04414286,161.575,19.792,3.325428571,119.853,4.878,115.15,False
2939,11060,Internal Affairs,15000000.0,27734391.0,1990.0,15.457,6.293,115.0,25.773,318.872,36.572,2.520428571,80.524,4.431,184.9,False
2940,11064,Brewster's Millions,20000000.0,45833132.0,1985.0,10.384,6.551,97.0,12.29142857,239.368,14.623,4.793285714,47.996,7.926,229.17,False
2941,11065,O,,16017403.0,2001.0,11.29,5.964,95.0,18.82128571,149.007,43.52,5.540714286,78.434,25.321,206.67,False
2942,11066,Boomerang,40000000.0,70100000.0,1992.0,14.487,5.669,117.0,23.90685714,221.129,38.212,5.798857143,42.4,28.645,175.25,False
2943,11067,Major League II,25000000.0,30626182.0,1994.0,9.578,5.733,105.0,17.20685714,181.152,27.869,3.141285714,100.255,4.339,122.5,False
2944,11068,Singles,,18472850.0,1992.0,11.858,6.36,99.0,24.85728571,357.998,37.52,2.763428571,25.105,3.6,206.67,False
2945,11069,Tremors 2: Aftershocks,4000000.0,,1996.0,21.795,6.226,100.0,7.606142857,54.857,15.693,4.872,70.705,6.543,206.67,False
2946,11071,Them!,23000000.0,,1954.0,14.435,6.867,94.0,10.72185714,119.435,14.142,1.821,18.027,4.748,206.67,False
2947,11072,Blazing Saddles,2600000.0,119500000.0,1974.0,18.613,7.29,93.0,10.91,298.871,18.11,13.88814286,139.646,18.11,4596.15,False
2948,11075,オーディション,250000.0,359853.0,1999.0,17.304,7.095,115.0,5.59,62.592,9.09,2.644714286,22.13,9.442,143.94,False
2949,11076,Fly Away Home,22000000.0,25143818.0,1996.0,12.178,6.874,107.0,12.57785714,95.385,23.732,1.574285714,11.62,3.007,114.29,False
2950,11077,Problem Child,10000000.0,72000000.0,1990.0,23.304,6.007,81.0,9.362714286,166.031,13.561,3.509428571,61.651,4.793,720.0,False
2951,11078,National Security,,50097949.0,2003.0,22.293,5.924,89.0,24.79328571,329.795,38.543,10.54242857,204.501,38.172,206.67,False
2952,11081,Taking Lives,45000000.0,65470529.0,2004.0,20.905,6.377,103.0,26.81657143,236.425,47.594,4.217857143,137.722,6.669,145.49,False
2953,11082,The Seventh Sign,,18875011.0,1988.0,14.547,6.07,97.0,12.08342857,109.252,22.653,1.579285714,20.494,2.09,206.67,False
2954,11085,Mutiny on the Bounty,19000000.0,13680000.0,1962.0,16.562,7.032,185.0,8.758571429,109.882,20.373,2.645,24.091,4.478,72.0,False
2955,11086,The Majestic,72000000.0,37317558.0,2001.0,12.333,6.787,152.0,22.74957143,288.383,63.025,7.057857143,78.753,12.14,51.83,False
2956,11087,The Hand that Rocks the Cradle,11700000.0,88036683.0,1992.0,17.001,6.866,110.0,18.817,141.696,31.845,4.624285714,88.572,11.245,752.45,False
2957,11088,Heist,35000000.0,28500000.0,2001.0,12.66,6.333,107.0,18.28514286,182.693,38.183,7.191285714,160.75,28.302,81.43,False
2958,11090,The Animal,22000000.0,84772742.0,2001.0,19.985,5.084,84.0,22.38685714,252.138,38.272,16.15657143,208.991,38.272,385.33,False
2959,11091,Riding in Cars with Boys,48000000.0,35743308.0,2001.0,13.65,6.828,132.0,24.37457143,354.568,38.543,5.824,126.606,12.807,74.47,False
2960,11092,Presumed Innocent,22000000.0,221303188.0,1990.0,14.796,6.816,127.0,23.06614286,261.802,43.07,4.857571429,72.427,10.209,1005.92,False
2961,11093,House of Sand and Fog,16500000.0,16942795.0,2003.0,14.614,7.172,126.0,34.27457143,243.785,125.403,3.542428571,55.526,8.254,102.68,False
2962,11096,Hide and Seek,30000000.0,127369981.0,2005.0,18.763,6.355,101.0,27.23742857,218.929,57.826,3.880142857,62.059,5.138,424.57,False
2963,11099,The Final Cut,,548039.0,2004.0,13.415,6.023,95.0,16.46785714,200.228,45.59,1.760142857,13.521,4.303,206.67,False
2964,11101,Stalingrad,,152972.0,1993.0,20.411,7.292,134.0,6.962857143,90.508,20.112,1.912428571,62.952,3.783,206.67,False
2965,11104,重慶森林,160000.0,,1994.0,27.78,8.018,103.0,7.342857143,57.21,14.944,4.985714286,53.698,7.446,206.67,False
2966,11107,Eddie,30000000.0,31387164.0,1996.0,7.068,5.5,100.0,14.75871429,216.526,24.479,1.643285714,18.006,2.563,104.62,False
2967,11109,Vera Drake,11000000.0,13300000.0,2004.0,11.577,7.196,125.0,20.02671429,324.071,29.833,3.160571429,45.988,5.638,120.91,True
2968,11112,The Associate,23000000.0,12800000.0,1996.0,8.992,6.3,114.0,18.55614286,261.022,24.479,2.797571429,56.755,7.756,55.65,False
2969,11113,My Fair Lady,17000000.0,72661442.0,1964.0,21.628,7.545,170.0,7.066714286,84.802,14.061,2.499428571,38.679,4.748,427.42,False
2970,11114,Pete's Dragon,10000000.0,,1977.0,15.556,6.4,128.0,8.369428571,86.864,14.398,2.575142857,30.787,5.436,206.67,False
2971,11115,Deal,5000000.0,,2008.0,8.511,5.4,85.0,13.90328571,147.191,24.127,1.337857143,15.973,3.427,206.67,False
2972,11119,Fortress 2,11000000.0,,2000.0,10.283,5.077,92.0,13.77371429,124.241,25.748,1.507857143,12.355,3.582,206.67,False
2973,11120,The Mosquito Coast,25000000.0,14302779.0,1986.0,10.982,6.381,119.0,18.44042857,144.306,37.206,3.858714286,38.324,7.344,57.21,False
2974,11121,Tess,12000000.0,20101247.0,1979.0,12.222,7.0,186.0,7.464571429,95.929,14.19,3.128571429,25.951,5.703,167.51,False
2975,11123,Earthquake,7000000.0,79666653.0,1974.0,10.549,6.1,123.0,12.42814286,284.889,16.497,5.810428571,209.249,7.417,1138.1,False
2976,11127,Starship Troopers 3: Marauder,9000000.0,,2008.0,16.496,4.8,105.0,11.08514286,125.032,17.911,2.237285714,90.691,3.917,206.67,False
2977,11128,Ladder 49,60000000.0,74541707.0,2004.0,15.438,6.396,115.0,24.64585714,214.313,49.932,2.698142857,112.585,5.68,124.24,False
2978,11130,The Princess Diaries 2: Royal Engagement,40000000.0,134734481.0,2004.0,58.224,6.676,113.0,30.82128571,498.16,80.49,5.837,97.416,12.365,336.84,False
2979,11131,Nuns on the Run,10959015.0,,1990.0,9.867,5.8,89.0,7.138571429,86.764,14.4,5.438285714,83.222,9.506,206.67,False
2980,11132,Confessions of a Teenage Drama Queen,15000000.0,29331068.0,2004.0,14.677,5.597,89.0,11.79657143,113.15,21.643,1.750428571,12.853,3.584,195.54,False
2981,11133,Poltergeist II: The Other Side,19000000.0,40996665.0,1986.0,16.787,6.024,91.0,7.718857143,87.299,17.698,2.514285714,25.532,5.421,215.77,False
2982,11134,警察故事 III：超級警察,900000.0,20483423.0,1992.0,24.774,6.8,95.0,25.65528571,203.858,86.057,9.591,70.846,54.157,2275.94,False
2983,11141,Laws of Attraction,28000000.0,30031874.0,2004.0,16.185,5.715,90.0,25.20028571,227.312,62.667,12.60414286,122.849,62.667,107.26,False
2984,11148,XXY,,2728869.0,2007.0,11.255,6.835,86.0,3.807714286,31.495,8.715,1.423428571,40.432,2.302,206.67,False
2985,11152,The Ruins,8000000.0,22818256.0,2008.0,17.367,5.929,91.0,14.16714286,115.779,23.501,6.631714286,206.857,20.827,285.23,False
2986,11153,National Lampoon's Vacation,15000000.0,61399552.0,1983.0,29.059,7.107,99.0,19.703,253.444,33.132,5.774142857,72.81,15.061,409.33,False
2987,11157,She-Devil,20000000.0,15400000.0,1989.0,8.846,5.871,99.0,11.35585714,117.989,21.05,3.276571429,45.433,5.679,77.0,False
2988,11158,"Honey, I Blew Up the Kid",40000000.0,58662452.0,1992.0,17.3,5.239,89.0,13.45128571,146.516,38.629,4.789857143,132.399,7.76,146.66,False
2989,11159,Secrets & Lies,4500000.0,13417292.0,1996.0,10.809,7.593,142.0,11.61085714,183.744,16.38,1.395857143,10.971,2.723,298.16,True
2990,11163,Fellini – satyricon,3000000.0,,1969.0,13.027,6.783,129.0,4.619,60.232,6.589,4.953714286,55.658,7.388,206.67,False
2991,11164,D2: The Mighty Ducks,,45610410.0,1994.0,13.531,6.21,106.0,11.39928571,166.608,17.547,3.379571429,50.157,5.352,206.67,False
2992,11165,Tora! Tora! Tora!,25485000.0,37150000.0,1970.0,16.508,7.132,144.0,12.10571429,264.21,16.214,5.686857143,64.458,15.841,145.77,False
2993,11167,Peeping Tom,150000.0,83957.0,1960.0,12.665,7.474,101.0,4.900857143,70.293,7.693,2.361857143,39.953,4.259,55.97,False
